,country,unit_of_measure_(per_pack),line_item_quantity,pack_price,unit_price,freight_cost_(usd),line_item_insurance_(usd),days_to_process,po_/_so_#_SO,asn/dn_#_DN,fulfill_via_From RDC,vendor_inco_term_CIP,vendor_inco_term_DAP,vendor_inco_term_DDP,vendor_inco_term_DDU,vendor_inco_term_EXW,vendor_inco_term_FCA,vendor_inco_term_N/A - From RDC,shipment_mode_Air Charter,shipment_mode_Ocean,shipment_mode_Truck,sub_classification_HIV+,sub_classification_Pediatric,vendor_other,brand_other,"manufacturing_site_Cipla, Goa, India",manufacturing_site_Hetero Unit III Hyderabad IN,manufacturing_site_Mylan (formerly Matrix) Nashik,"manufacturing_site_Strides, Bangalore, India.",manufacturing_site_other,first_line_designation_Yes,line_item_value
695,0.023504273504273504,0.5530726256983239,0.0030788324303682663,1.0,0.7281001137656429,0.07712177153155729,0.023545465923267297,0.4453592814371258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10400.0
696,0.46153846153846156,0.5530726256983239,0.09553927301367574,1.0,0.7281001137656429,1.0,0.7252423382359472,0.5172155688622755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,320320.0
697,0.37962962962962965,0.3296089385474861,0.9999999999999999,0.045374244537424446,0.036405005688282144,0.31356469184376623,0.44884957467166753,0.7193113772455091,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,168450.28
698,0.8254985754985755,0.16201117318435757,0.013771211723430153,0.21850302185030215,0.3549488054607509,0.0,0.023642360844762227,0.5516467065868265,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6791.5
699,0.5356125356125356,0.3296089385474861,0.12243728967278454,0.21943282194328217,0.18202502844141072,0.4679409160613089,0.19164200556338343,0.11601796407185633,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60545.8
700,0.7435897435897436,1.0,0.036969856082484064,0.9298000929800092,0.254835039817975,0.10707936175828613,0.20024950442284944,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,77500.0
701,0.23575498575498577,0.664804469273743,0.041194300579966106,0.36652719665271966,0.14562002275312858,0.19996807714105,0.05650588838512502,0.6085329341317366,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34039.17
702,1.0000000000000002,0.3296089385474861,0.0002864030167784434,0.34718735471873546,0.2821387940841866,0.0,0.00048447460747463574,0.37799401197604793,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,242.73
703,0.8254985754985755,0.5530726256983239,0.08351034630898112,1.0,0.7281001137656429,0.3321888166230208,0.723482080495456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,280000.0
704,0.11538461538461539,0.5530726256983239,0.004105109907157688,0.14876801487680147,0.07281001137656429,0.2905501816852945,0.0031329357950026443,0.627994011976048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1384.0
